timestep,demand_el
2839,588
2840,600
2841,612
2842,612
2843,636
2844,636
2845,612
2846,624
2847,616
2848,616
2849,592
2850,612
2851,576
2852,588
2853,568
2854,576
2855,588
2856,564
2857,536
2858,540
2859,536
2860,672
2861,504
2862,520
2863,592
2864,568
2865,512
2866,496
2867,608
2868,488
2869,492
2870,568
2871,480
2872,464
2873,456
2874,456
2875,448
2876,432
2877,444
2878,444
2879,448
2880,440
2881,448
2882,444
2883,440
2884,424
2885,456
2886,448
2887,440
2888,444
2889,444
2890,448
2891,444
2892,444
2893,424
2894,444
2895,456
2896,468
2897,456
2898,468
2899,472
2900,488
2901,544
2902,560
2903,588
2904,600
2905,816
2906,856
2907,852
2908,828
2909,856
2910,936
2911,984
2912,1044
2913,1120
2914,1188
2915,1160
2916,1208
2917,1296
2918,1284
2919,1328
2920,1380
2921,1448
2922,1464
2923,1568
2924,1520
2925,1524
2926,1568
2927,1544
2928,1560
2929,1544
2930,1520
2931,1512
2932,1488
2933,1448
2934,1488
2935,1504
2936,1288
2937,1428
2938,1432
2939,1336
2940,1240
2941,1248
2942,1256
2943,1240
2944,1232
2945,1200
2946,1168
2947,1152
2948,1116
2949,1120
2950,1116
2951,1056
2952,1024
2953,972
2954,944
2955,876
2956,832
2957,760
2958,760
2959,736
2960,732
2961,792
2962,728
2963,636
2964,684
2965,784
2966,560
2967,564
2968,660
2969,552
2970,480
2971,544
2972,592
2973,468
2974,456
2975,468
2976,448
2977,448
2978,492
2979,680
2980,656
2981,660
2982,648
2983,648
2984,648
2985,644
2986,640
2987,648
2988,648
2989,660
2990,656
2991,660
2992,680
2993,664
2994,660
2995,688
2996,712
2997,736
2998,780
2999,852
3000,852
3001,952
3002,1032
3003,1024
3004,1032
3005,1040
3006,1000
3007,976
3008,1048
3009,1200
3010,1216
3011,1200
3012,1272
3013,1408
3014,1328
3015,1384
3016,1392
3017,1500
3018,1500
3019,1524
3020,1520
3021,1572
3022,1608
3023,1664
3024,1692
3025,1656
3026,1692
3027,1648
3028,1616
3029,1548
3030,1552
3031,1560
3032,1572
3033,1504
3034,1520
3035,1392
3036,1352
3037,1312
3038,1308
3039,1288
3040,1280
3041,1248
3042,1176
3043,1140
3044,1096
3045,1120
3046,1120
3047,1116
3048,1064
3049,1044
3050,984
3051,936
3052,864
3053,840
3054,808
3055,780
3056,792
3057,760
3058,720
3059,672
3060,680
3061,708
3062,736
3063,588
3064,588
3065,660
3066,564
3067,504
3068,592
3069,552
3070,488
3071,492
3072,600
3073,492
3074,488
3075,632
3076,472
3077,472
3078,468
3079,492
3080,480
3081,468
3082,472
3083,472
3084,496
3085,488
3086,480
3087,492
3088,496
3089,516
3090,480
3091,512
3092,528
3093,576
3094,568
3095,632
3096,640
3097,708
3098,776
3099,840
3100,896
3101,1000
3102,1048
3103,1040
3104,1168
3105,1284
3106,1200
3107,1332
3108,1288
3109,1368
3110,1448
3111,1512
3112,1476
3113,1456
3114,1520
3115,1548
3116,1544
3117,1552
3118,1600
3119,1664
3120,1720
3121,1704
3122,1644
3123,1640
3124,1616
3125,1608
3126,1560
3127,1712
3128,1816
3129,1812
3130,1608
3131,1496
3132,1404
3133,1380
3134,1384
3135,1344
3136,1308
3137,1280
3138,1284
3139,1256
3140,1240
3141,1216
3142,1208
3143,1176
3144,1144
3145,1088
3146,1044
3147,1032
3148,952
3149,888
3150,896
3151,856
3152,852
3153,792
3154,768
3155,768
3156,752
3157,684
3158,664
3159,664
3160,656
3161,576
3162,584
3163,576
3164,564
3165,552
3166,536
3167,528
3168,544
3169,536
3170,560
3171,544
3172,536
3173,540
3174,540
3175,544
3176,552
3177,520
3178,552
3179,544
3180,544
3181,528
3182,544
3183,552
3184,544
3185,564
3186,540
3187,564
3188,588
3189,624
3190,672
3191,708
3192,704
3193,768
3194,804
3195,920
3196,928
3197,984
3198,1016
3199,1072
3200,1200
3201,1308
3202,1352
3203,1344
3204,1344
3205,1480
3206,1452
3207,1424
3208,1452
3209,1448
3210,1544
3211,1620
3212,1596
3213,1584
3214,1640
3215,1720
3216,1764
3217,1764
3218,1672
3219,1668
3220,1668
3221,1600
3222,1648
3223,1600
3224,1592
3225,1572
3226,1568
3227,1448
3228,1356
3229,1352
3230,1344
3231,1336
3232,1232
3233,1192
3234,1184
3235,1164
3236,1144
3237,1136
3238,1136
3239,1092
3240,1056
3241,1020
3242,960
3243,928
3244,872
3245,824
3246,804
3247,776
3248,756
3249,704
3250,664
3251,656
3252,640
3253,600
3254,564
3255,576
3256,552
3257,504
3258,492
3259,472
3260,472
3261,456
3262,448
3263,440
3264,448
3265,456
3266,424
3267,440
3268,444
3269,424
3270,420
3271,440
3272,432
3273,440
3274,420
3275,420
3276,444
3277,444
3278,456
3279,448
3280,468
3281,456
3282,456
3283,488
3284,496
3285,552
3286,568
3287,600
3288,608
3289,636
3290,696
3291,800
3292,776
3293,832
3294,896
3295,944
3296,1072
3297,1212
3298,1216
3299,1232
3300,1280
3301,1376
3302,1464
3303,1464
3304,1464
3305,1520
3306,1536
3307,1524
3308,1624
3309,1668
3310,1668
3311,1672
3312,1620
3313,1600
3314,1576
3315,1572
3316,1548
3317,1552
3318,1568
3319,1568
3320,1584
3321,1524
3322,1528
3323,1408
3324,1288
3325,1296
3326,1248
3327,1224
3328,1208
3329,1164
3330,1152
3331,1104
3332,1068
3333,1008
3334,984
3335,972
3336,928
3337,924
3338,900
3339,840
3340,816
3341,780
3342,780
3343,768
3344,736
3345,708
3346,688
3347,684
3348,660
3349,640
3350,588
3351,592
3352,584
3353,540
3354,536
3355,520
3356,504
3357,496
3358,504
3359,512
3360,480
3361,488
3362,472
3363,468
3364,464
3365,480
3366,504
3367,680
3368,672
3369,684
3370,672
3371,664
3372,660
3373,680
3374,680
3375,672
3376,684
3377,480
3378,468
3379,448
3380,468
3381,472
3382,456
3383,472
3384,468
3385,480
3386,480
3387,480
3388,480
3389,544
3390,552
3391,560
3392,584
3393,588
3394,552
3395,564
3396,544
3397,544
3398,544
3399,584
3400,568
3401,612
3402,600
3403,616
3404,600
3405,636
3406,648
3407,640
3408,624
3409,616
3410,632
3411,632
3412,608
3413,632
3414,636
3415,640
3416,612
3417,608
3418,600
3419,592
3420,608
3421,612
3422,612
3423,616
3424,612
3425,600
3426,568
3427,576
3428,600
3429,544
3430,544
3431,540
3432,544
3433,512
3434,516
3435,480
3436,504
3437,472
3438,480
3439,480
3440,492
3441,492
3442,664
3443,656
3444,636
3445,640
3446,632
3447,608
3448,616
3449,612
3450,588
3451,600
3452,588
3453,608
3454,408
3455,384
3456,400
3457,376
3458,384
3459,396
3460,384
3461,384
3462,392
3463,376
3464,392
3465,512
3466,592
3467,608
3468,588
3469,584
3470,584
3471,584
3472,568
3473,464
3474,392
3475,372
3476,372
3477,376
3478,392
3479,392
3480,384
3481,392
3482,400
3483,396
3484,400
3485,420
3486,432
3487,440
3488,424
3489,472
3490,444
3491,424
3492,432
3493,444
3494,416
3495,432
3496,432
3497,440
3498,440
3499,444
3500,444
3501,432
3502,456
3503,448
3504,444
3505,464
3506,420
3507,456
3508,440
3509,444
3510,440
3511,456
3512,448
3513,444
3514,444
3515,472
3516,448
3517,464
3518,464
3519,448
3520,480
3521,472
3522,464
3523,456
3524,464
3525,456
3526,472
3527,488
3528,480
3529,472
3530,468
3531,480
3532,448
3533,468
3534,456
3535,444
3536,440
3537,448
3538,420
3539,444
3540,416
3541,400
3542,400
3543,396
3544,392
3545,368
3546,372
3547,368
3548,372
3549,360
3550,384
3551,360
3552,372
3553,372
3554,360
3555,360
3556,372
3557,336
3558,384
3559,368
3560,360
3561,372
3562,368
3563,368
3564,368
3565,360
3566,376
3567,368
3568,372
3569,376
3570,368
3571,400
3572,396
3573,448
3574,464
3575,512
3576,504
3577,588
3578,632
3579,696
3580,736
3581,832
3582,824
3583,896
3584,1008
3585,1020
3586,1080
3587,1092
3588,1152
3589,1256
3590,1248
3591,1272
3592,1416
3593,1376
3594,1400
3595,1452
3596,1472
3597,1424
3598,1584
3599,1496
3600,1496
3601,1568
3602,1472
3603,1448
3604,1500
3605,1456
3606,1428
3607,1500
3608,1472
3609,1416
3610,1400
3611,1288
3612,1140
3613,1152
3614,1104
3615,1088
3616,1072
3617,1056
3618,1056
3619,1056
3620,1020
3621,1000
3622,996
3623,976
3624,976
3625,920
3626,888
3627,828
3628,752
3629,708
3630,688
3631,680
3632,648
3633,640
3634,608
3635,612
3636,588
3637,540
3638,512
3639,516
3640,488
3641,464
3642,480
3643,632
3644,636
3645,612
3646,456
3647,396
3648,400
3649,392
3650,376
3651,384
3652,376
3653,392
3654,384
3655,376
3656,372
3657,368
3658,392
3659,372
3660,376
3661,384
3662,376
3663,384
3664,384
3665,396
3666,396
3667,420
3668,420
3669,464
3670,504
3671,536
3672,564
3673,616
3674,664
3675,688
3676,720
3677,824
3678,840
3679,904
3680,996
3681,1104
3682,1140
3683,1208
3684,1236
3685,1304
3686,1332
3687,1368
3688,1332
3689,1384
3690,1404
3691,1456
3692,1464
3693,1456
3694,1512
3695,1472
3696,1500
3697,1536
3698,1512
3699,1472
3700,1452
3701,1416
3702,1416
3703,1432
3704,1428
3705,1440
3706,1392
3707,1328
3708,1212
3709,1208
3710,1184
3711,1168
3712,1140
3713,1096
3714,1088
3715,1044
3716,1040
3717,1008
3718,992
3719,996
3720,968
3721,952
3722,912
3723,880
3724,840
3725,792
3726,784
3727,768
3728,720
3729,696
3730,664
3731,632
3732,648
3733,600
3734,744
3735,592
3736,552
3737,520
3738,504
3739,496
3740,468
3741,480
3742,520
3743,660
3744,456
3745,464
3746,568
3747,588
3748,464
3749,448
3750,464
3751,444
3752,464
3753,480
3754,592
3755,464
3756,448
3757,576
3758,468
3759,448
3760,464
3761,488
3762,468
3763,492
3764,488
3765,560
3766,536
3767,592
3768,612
3769,672
3770,704
3771,800
3772,856
3773,880
3774,928
3775,948
3776,1048
3777,1160
3778,1232
3779,1236
3780,1264
3781,1328
3782,1296
3783,1288
3784,1288
3785,1356
3786,1432
3787,1504
3788,1476
3789,1488
3790,1464
3791,1400
3792,1480
3793,1548
3794,1520
3795,1536
3796,1476
3797,1528
3798,1504
3799,1488
3800,1440
3801,1472
3802,1448
3803,1296
3804,1216
3805,1208
3806,1208
3807,1176
3808,1160
3809,1140
3810,1104
3811,1104
3812,1048
3813,1032
3814,1024
3815,1040
3816,1008
3817,976
3818,944
3819,912
3820,848
3821,804
3822,784
3823,784
3824,760
3825,708
3826,680
3827,680
3828,656
3829,612
3830,584
3831,584
3832,560
3833,528
3834,504
3835,480
3836,492
3837,464
3838,480
3839,468
3840,456
3841,456
3842,480
3843,448
3844,568
3845,516
3846,496
3847,480
3848,632
3849,480
3850,480
3851,584
3852,504
3853,480
3854,488
3855,468
3856,496
3857,504
3858,472
3859,504
3860,536
3861,568
3862,564
3863,636
3864,640
3865,720
3866,728
3867,852
3868,840
3869,912
3870,976
3871,1016
3872,1088
3873,1168
3874,1184
3875,1216
3876,1320
3877,1392
3878,1376
3879,1376
3880,1384
3881,1416
3882,1416
3883,1520
3884,1480
3885,1560
3886,1672
3887,1596
3888,1576
3889,1640
3890,1600
3891,1584
3892,1616
3893,1560
3894,1568
3895,1544
3896,1560
3897,1548
3898,1496
3899,1432
3900,1360
3901,1352
3902,1312
3903,1272
3904,1272
3905,1224
3906,1168
3907,1128
3908,1120
3909,1120
3910,1096
3911,1056
3912,1072
3913,960
3914,972
3915,920
3916,888
3917,848
3918,792
3919,792
3920,780
3921,732
3922,712
3923,696
3924,708
3925,656
3926,624
3927,616
3928,600
3929,544
3930,536
3931,504
3932,512
3933,496
3934,496
3935,492
3936,492
3937,492
3938,480
3939,496
3940,480
3941,492
3942,492
3943,492
3944,488
3945,480
3946,480
3947,480
3948,492
3949,492
3950,492
3951,480
3952,496
3953,512
3954,488
3955,512
3956,512
3957,564
3958,568
3959,612
3960,632
3961,712
3962,744
3963,808
3964,856
3965,960
3966,924
3967,960
3968,1064
3969,1192
3970,1144
3971,1164
3972,1176
3973,1304
3974,1288
3975,1356
3976,1408
3977,1408
3978,1524
3979,1544
3980,1528
3981,1488
3982,1572
3983,1552
3984,1596
3985,1712
3986,1608
3987,1520
3988,1480
3989,1440
3990,1456
3991,1428
3992,1416
3993,1380
3994,1360
3995,1232
3996,1136
3997,1128
3998,1120
3999,1092
4000,1088
4001,1056
4002,1056
4003,1020
4004,984
4005,928
4006,928
4007,912
4008,900
4009,856
4010,856
4011,824
4012,800
4013,760
4014,744
4015,752
4016,728
4017,684
4018,672
4019,648
4020,648
4021,588
4022,584
4023,576
4024,552
4025,520
4026,492
4027,464
4028,468
4029,468
4030,464
4031,464
4032,448
4033,464
4034,440
4035,456
4036,456
4037,444
4038,448
4039,456
4040,488
4041,564
4042,444
4043,448
4044,448
4045,456
4046,456
4047,456
4048,448
4049,468
4050,448
4051,456
4052,448
4053,456
4054,444
4055,480
4056,480
4057,544
4058,512
4059,640
4060,584
4061,660
4062,648
4063,564
4064,520
4065,560
4066,528
4067,536
4068,528
4069,536
4070,540
4071,544
4072,600
4073,600
4074,588
4075,600
4076,624
4077,648
4078,660
4079,688
4080,680
4081,640
4082,672
4083,660
4084,648
4085,648
4086,640
4087,648
4088,656
4089,616
4090,612
4091,616
4092,624
4093,612
4094,600
4095,616
4096,592
4097,568
4098,576
4099,588
4100,688
4101,560
4102,584
4103,636
4104,660
4105,584
4106,592
4107,564
4108,552
4109,560
4110,624
4111,688
4112,536
4113,540
4114,520
4115,512
4116,504
4117,496
4118,464
4119,468
4120,488
4121,472
4122,444
4123,464
4124,444
4125,468
4126,456
4127,444
4128,456
4129,448
4130,448
4131,444
4132,456
4133,440
4134,448
4135,448
4136,440
4137,440
4138,448
4139,448
4140,440
4141,456
4142,456
4143,448
4144,468
4145,444
4146,444
4147,444
4148,448
4149,448
4150,448
4151,456
4152,448
4153,464
4154,472
4155,464
4156,468
4157,492
4158,520
4159,492
4160,496
4161,540
4162,516
4163,496
4164,512
4165,504
4166,516
4167,504
4168,608
4169,588
4170,636
4171,660
4172,608
4173,612
4174,696
4175,696
4176,704
4177,712
4178,712
4179,708
4180,708
4181,680
4182,696
4183,688
4184,704
4185,708
4186,704
4187,696
4188,708
4189,720
4190,728
4191,696
4192,720
4193,712
4194,688
4195,704
4196,704
4197,712
4198,696
4199,720
4200,720
4201,736
4202,728
4203,708
4204,704
4205,712
4206,696
4207,688
4208,688
4209,684
4210,672
4211,684
4212,688
4213,664
4214,656
4215,664
4216,636
4217,648
4218,648
4219,632
4220,636
4221,396
4222,404
4223,396
4224,396
4225,636
4226,632
4227,648
4228,636
4229,632
4230,636
4231,656
4232,640
4233,632
4234,648
4235,640
4236,632
4237,640
4238,648
4239,640
4240,648
4241,660
4242,664
4243,648
4244,688
4245,732
4246,728
4247,756
4248,776
4249,876
4250,928
4251,1072
4252,1056
4253,1080
4254,1048
4255,1044
4256,928
4257,1096
4258,1040
4259,1216
4260,1208
4261,1260
4262,1328
4263,1352
4264,1360
4265,1368
4266,1452
4267,1480
4268,1496
4269,1536
4270,1584
4271,1572
4272,1608
4273,1600
4274,1572
4275,1548
4276,1544
4277,1552
4278,1512
4279,1504
4280,1528
4281,1512
4282,1472
4283,1356
4284,1308
4285,1264
4286,1284
4287,1240
4288,1216
4289,1232
4290,1224
4291,1224
4292,1192
4293,1176
4294,1152
4295,1136
4296,1116
4297,1092
4298,1048
4299,1024
4300,972
4301,928
4302,912
4303,896
4304,848
4305,832
4306,808
4307,804
4308,780
4309,736
4310,708
4311,712
4312,672
4313,648
4314,640
4315,612
4316,608
4317,588
4318,584
4319,592
4320,584
4321,584
4322,576
4323,584
4324,564
4325,584
4326,576
4327,568
4328,568
4329,568
4330,568
4331,552
4332,576
4333,588
4334,568
4335,584
4336,592
4337,588
4338,588
4339,600
4340,616
4341,664
4342,688
4343,756
4344,752
4345,808
4346,848
4347,984
4348,972
4349,1020
4350,1032
4351,1096
4352,1184
4353,1236
4354,1272
4355,1304
4356,1352
4357,1408
4358,1400
4359,1464
4360,1464
4361,1520
4362,1576
4363,1592
4364,1600
4365,1648
4366,1716
4367,1648
4368,1672
4369,1672
4370,1696
4371,1680
4372,1664
4373,1664
4374,1596
4375,1572
4376,1592
4377,1608
4378,1592
4379,1524
4380,1392
4381,1368
4382,1352
4383,1328
4384,1332
4385,1308
4386,1312
4387,1272
4388,1212
4389,1212
4390,1212
4391,1184
4392,1116
4393,1120
4394,1096
4395,1044
4396,1000
4397,984
4398,948
4399,944
4400,924
4401,872
4402,856
4403,856
4404,856
4405,804
4406,792
4407,784
4408,776
4409,732
4410,728
4411,672
4412,672
4413,660
4414,664
4415,648
4416,648
4417,660
4418,636
4419,640
4420,640
4421,640
4422,632
4423,648
4424,656
4425,624
4426,640
4427,624
4428,648
4429,636
4430,648
4431,648
4432,648
4433,660
4434,656
4435,660
4436,680
4437,720
4438,752
4439,760
4440,768
4441,848
4442,912
4443,992
4444,1020
4445,1112
4446,1144
4447,1176
4448,1224
4449,1296
4450,1304
4451,1296
4452,1356
4453,1452
4454,1432
4455,1480
4456,1496
4457,1544
4458,1576
4459,1448
4460,1384
4461,1472
4462,1524
4463,1500
4464,1524
4465,1600
4466,1552
4467,1500
4468,1500
4469,1512
4470,1488
4471,1452
4472,1428
4473,1416
4474,1360
4475,1280
4476,1176
4477,1140
4478,1112
4479,1112
4480,1144
4481,1092
4482,1072
4483,1048
4484,1048
4485,1040
4486,984
4487,992
4488,1020
4489,992
4490,948
4491,920
4492,872
4493,824
4494,824
4495,808
4496,784
4497,760
4498,920
4499,856
4500,712
4501,640
4502,612
4503,624
4504,584
4505,544
4506,528
4507,528
4508,504
4509,492
4510,480
4511,492
4512,472
4513,488
4514,472
4515,488
4516,472
4517,472
4518,640
4519,464
4520,464
4521,464
4522,472
4523,468
4524,464
4525,464
4526,472
4527,480
4528,480
4529,492
4530,472
4531,496
4532,512
4533,544
4534,568
4535,608
4536,616
4537,736
4538,728
4539,904
4540,900
4541,992
4542,996
4543,968
4544,976
4545,1112
4546,1128
4547,1160
4548,1168
4549,1284
4550,1296
4551,1296
4552,1272
4553,1256
4554,1356
4555,1384
4556,1392
4557,1400
4558,1472
4559,1432
4560,1476
4561,1496
4562,1488
4563,1452
4564,1428
4565,1428
4566,1432
4567,1384
4568,1344
4569,1344
4570,1376
4571,1320
4572,1168
4573,1116
4574,1088
4575,1104
4576,1068
4577,1032
4578,1020
4579,1000
4580,960
4581,948
4582,948
4583,936
4584,888
4585,876
4586,856
4587,816
4588,792
4589,712
4590,728
4591,704
4592,680
4593,656
4594,600
4595,612
4596,600
4597,552
4598,520
4599,512
4600,612
4601,540
4602,448
4603,448
4604,576
4605,416
4606,416
4607,504
4608,480
4609,420
4610,420
4611,588
4612,392
4613,408
4614,424
4615,520
4616,408
4617,408
4618,416
4619,400
4620,400
4621,400
4622,396
4623,416
4624,420
4625,416
4626,432
4627,420
4628,444
4629,496
4630,520
4631,516
4632,528
4633,600
4634,656
4635,696
4636,776
4637,848
4638,880
4639,924
4640,1032
4641,1092
4642,1088
4643,1112
4644,1184
4645,1332
4646,1308
4647,1284
4648,1312
4649,1328
4650,1428
4651,1572
4652,1512
4653,1472
4654,1544
4655,1568
4656,1560
4657,1544
4658,1472
4659,1440
4660,1404
4661,1404
4662,1384
4663,1360
4664,1320
4665,1320
4666,1304
4667,1208
4668,1104
4669,1080
4670,1064
4671,1044
4672,1024
4673,1020
4674,976
4675,968
4676,928
4677,900
4678,876
4679,856
4680,872
4681,828
4682,800
4683,804
4684,776
4685,768
4686,736
4687,728
4688,828
4689,756
4690,672
4691,672
4692,784
4693,600
4694,592
4695,660
4696,640
4697,520
4698,536
4699,648
4700,480
4701,496
4702,608
4703,472
4704,488
4705,592
4706,520
4707,472
4708,516
4709,576
4710,464
4711,464
4712,464
4713,456
4714,472
4715,464
4716,444
4717,456
4718,504
4719,564
4720,464
4721,464
4722,456
4723,468
4724,464
4725,468
4726,464
4727,480
4728,472
4729,472
4730,472
4731,488
4732,488
4733,512
4734,544
4735,520
4736,540
4737,544
4738,552
4739,544
4740,544
4741,560
4742,560
4743,552
4744,576
4745,584
4746,592
4747,588
4748,576
4749,616
4750,588
4751,600
4752,584
4753,584
4754,600
4755,576
4756,584
4757,576
4758,592
4759,560
4760,576
4761,576
4762,560
4763,560
4764,564
4765,584
4766,576
4767,568
4768,592
4769,560
4770,560
4771,560
4772,560
4773,560
4774,552
4775,536
4776,576
4777,560
4778,560
4779,552
4780,544
4781,536
4782,536
4783,516
4784,536
4785,624
4786,512
4787,492
4788,492
4789,488
4790,472
4791,456
4792,456
4793,456
4794,444
4795,440
4796,448
4797,444
4798,456
4799,448
4800,444
4801,456
4802,448
4803,444
4804,440
4805,432
4806,448
4807,444
4808,444
4809,444
4810,444
4811,448
4812,444
4813,448
4814,464
4815,448
4816,468
4817,444
4818,440
4819,456
4820,440
4821,444
4822,444
4823,464
4824,448
4825,464
4826,464
4827,468
4828,468
4829,488
4830,496
4831,492
4832,504
4833,528
4834,512
4835,512
4836,520
4837,496
4838,504
4839,492
4840,504
4841,504
4842,512
4843,496
4844,496
4845,492
4846,492
4847,492
4848,488
4849,488
4850,480
4851,520
4852,492
4853,496
4854,492
4855,516
4856,560
4857,624
4858,512
4859,516
4860,520
4861,528
4862,544
4863,536
4864,536
4865,516
4866,520
4867,552
4868,632
4869,504
4870,516
4871,672
4872,520
4873,544
4874,540
4875,560
4876,544
4877,516
4878,528
4879,540
4880,516
4881,512
4882,520
4883,496
4884,504
4885,488
4886,464
4887,468
4888,472
4889,464
4890,456
4891,456
4892,456
4893,464
4894,456
4895,468
4896,464
4897,464
4898,472
4899,480
4900,448
4901,472
4902,468
4903,448
4904,464
4905,472
4906,468
4907,448
4908,456
4909,456
4910,480
4911,468
4912,472
4913,468
4914,472
4915,488
4916,488
4917,544
4918,592
4919,608
4920,624
4921,800
4922,784
4923,852
4924,828
4925,872
4926,904
4927,968
4928,1068
4929,1188
4930,1188
4931,1192
4932,1216
4933,1260
4934,1288
4935,1264
4936,1240
4937,1312
4938,1352
4939,1360
4940,1400
4941,1404
4942,1448
4943,1456
4944,1504
4945,1504
4946,1440
4947,1452
4948,1416
4949,1448
4950,1464
4951,1496
4952,1440
4953,1404
4954,1432
4955,1296
4956,1192
4957,1224
4958,1192
4959,1168
4960,1168
4961,1160
